QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,,buyer1BW,buyer2BW,buyer3BW
18927,Cambodia,2017,2142,,,,,,,
25642,Cambodia,2018,2142,Amiee Lynn,,,,,,
33710,Cambodia,2019,2142,Amiee Lynn,,,,,,
42740,Cambodia,2021,2142,Amiee Lynn,,,,,,
17208,Vietnam,2016,2144,Kohl's,Gap,Target,,,,
23509,Vietnam,2017,2144,Kohl's,Gap,Target,,,,
30635,Vietnam,2018,2144,Kohl's,Gap,Target,,,,
37367,Vietnam,2019,2144,Kohl's,Gap,Target,,,,
40795,Vietnam,2020,2144,Kohl's,Gap,Target,,,,
16943,Cambodia,2016,2145,C&A,Mango,Zara,,,,
23686,Cambodia,2017,2145,C&A,Mango,Zara,,,,
37346,Cambodia,2019,2145,C&A,Mango,Zara,,,,
20327,Cambodia,2017,2146,,,,,,,
27489,Cambodia,2018,2146,,,,,,,
34028,Cambodia,2019,2146,,,,,,,
40372,Cambodia,2020,2146,,,,,,,
17860,Vietnam,2016,2147,Primark,Marc O'polo,Lativ,,,,
23890,Vietnam,2017,2147,Primark,Marc O'polo,Lativ,,,,
17539,Vietnam,2016,2149,VF,Abercrombie & Fitch,J Crew,,,,
24368,Vietnam,2017,2149,VF,Abercrombie & Fitch,J Crew,,,,
31747,Vietnam,2019,2149,VF,Abercrombie & Fitch,J Crew,,,,
38182,Vietnam,2020,2149,VF,Abercrombie & Fitch,J Crew,,,,
41399,Vietnam,2021,2149,VF,Abercrombie & Fitch,J Crew,,,,
17677,Vietnam,2016,2150,,,,,,,
17525,Vietnam,2016,2151,Gap,Inditex,Abercrombie & Fitch,,,,
23739,Vietnam,2017,2151,Gap,Inditex,Abercrombie & Fitch,,,,
30269,Vietnam,2018,2151,Gap,Inditex,Abercrombie & Fitch,,,,
37479,Vietnam,2019,2151,Gap,Inditex,Abercrombie & Fitch,,,,
40869,Vietnam,2020,2151,Gap,Inditex,Abercrombie & Fitch,,,,
17487,Vietnam,2016,2152,Fox,Richarson,Alpinestars,,,,
23602,Vietnam,2017,2152,Fox,Richarson,Alpinestars,,,,
17622,Vietnam,2016,2153,Carter's,OSHKOSH,Justice,,,,
28417,Vietnam,2018,2153,Carter's,OSHKOSH,Justice,,,,
35073,Vietnam,2019,2153,Carter's,OSHKOSH,Justice,,,,
39601,Vietnam,2020,2153,Carter's,OSHKOSH,Justice,,,,
17599,Vietnam,2016,2155,Handcraft,Hansbrands,Disney,,,,
23892,Vietnam,2017,2155,Handcraft,Hansbrands,Disney,,,,
19353,Indonesia,2017,2156,Dick's,Leetex,J.H. Korea,,,,
28002,Indonesia,2018,2156,Dick's,Leetex,J.H. Korea,,,,
17321,Vietnam,2016,2157,Levis,Dickies,Aeropostale,,,,
23741,Vietnam,2017,2157,Levis,Dickies,Aeropostale,,,,
30767,Vietnam,2018,2157,Levis,Dickies,Aeropostale,,,,
18734,Haiti,2017,2158,Carter's,Gildan,The Children's Place,,,,
25186,Haiti,2018,2158,Carter's,Gildan,The Children's Place,,,,
32752,Haiti,2019,2158,Carter's,Gildan,The Children's Place,,,,
39193,Haiti,2020,2158,Carter's,Gildan,The Children's Place,,,,
17726,Vietnam,2016,2160,JC Penney,Walmart,Target,,,,
29268,Vietnam,2018,2160,JC Penney,Walmart,Target,,,,
37089,Vietnam,2019,2160,JC Penney,Walmart,Target,,,,
40635,Vietnam,2020,2160,JC Penney,Walmart,Target,,,,
18090,Vietnam,2016,2165,ASICS,Shimano,Puma,,,,
24593,Vietnam,2018,2165,ASICS,Shimano,Puma,,,,
31706,Vietnam,2019,2165,ASICS,Shimano,Puma,,,,
39121,Vietnam,2020,2165,ASICS,Shimano,Puma,,,,
17871,Vietnam,2016,2166,,,,,,,
18370,Vietnam,2017,2168,The Children's Place,Decathlon,Haddad,,,,
25773,Vietnam,2018,2168,The Children's Place,Decathlon,Haddad,,,,
32988,Vietnam,2019,2168,The Children's Place,Decathlon,Haddad,,,,
39256,Vietnam,2020,2168,The Children's Place,Decathlon,Haddad,,,,
42926,Vietnam,2021,2168,The Children's Place,Decathlon,Haddad,,,,
18502,Vietnam,2017,2169,Decathlon,The Children's Place,,,,,
25917,Vietnam,2018,2169,Decathlon,The Children's Place,,,,,
32673,Vietnam,2019,2169,Decathlon,The Children's Place,,,,,
39265,Vietnam,2020,2169,Decathlon,The Children's Place,,,,,
42158,Vietnam,2021,2169,Decathlon,The Children's Place,,,,,
17463,Vietnam,2016,2171,QVC,Sally Lou,Coast Stores,,,,
23171,Vietnam,2017,2171,QVC,Sally Lou,Coast Stores,,,,
30381,Vietnam,2018,2171,QVC,Sally Lou,Coast Stores,,,,
17614,Cambodia,2016,2172,,,,,,,
19293,Indonesia,2017,2173,AOKI,AEON,BILTIMORE,,,,
17966,Indonesia,2016,2174,Carter's,H&M,,,,,
24921,Indonesia,2018,2174,Carter's,H&M,,,,,
31971,Indonesia,2019,2174,Carter's,H&M,,,,,
39242,Indonesia,2020,2174,Carter's,H&M,,,,,
18534,Bangladesh,2017,2175,H&M,Cellio,Big Star,,,,
26299,Bangladesh,2018,2175,H&M,Cellio,Big Star,,,,
18745,Vietnam,2017,2176,Tony Dress,ETC,Grips,,,,
25242,Vietnam,2018,2176,Tony Dress,ETC,Grips,,,,
33583,Vietnam,2019,2176,Tony Dress,ETC,Grips,,,,
39850,Vietnam,2020,2176,Tony Dress,ETC,Grips,,,,
16990,Cambodia,2016,2177,,,,,,,
18187,Cambodia,2016,2178,,,,,,,
24348,Cambodia,2017,2178,,,,,,,
38016,Cambodia,2020,2178,,,,,,,
41405,Cambodia,2021,2178,,,,,,,
16788,Cambodia,2016,2180,,,,,,,
25965,Cambodia,2018,2180,,,,,,,
18143,Vietnam,2017,2181,H&M,Lindex,Mast,,,,
25290,Vietnam,2018,2181,H&M,Lindex,Mast,,,,
32640,Vietnam,2019,2181,H&M,Lindex,Mast,,,,
38897,Vietnam,2020,2181,H&M,Lindex,Mast,,,,
42115,Vietnam,2021,2181,H&M,Lindex,Mast,,,,
18539,Bangladesh,2017,2182,JC Penney,,,,,,
27457,Bangladesh,2018,2182,JC Penney,,,,,,
18627,Vietnam,2017,2183,Toms,Sanmar,Eland,,,,
26263,Vietnam,2018,2183,Toms,Sanmar,Eland,,,,
33733,Vietnam,2019,2183,Toms,Sanmar,Eland,,,,
39668,Vietnam,2020,2183,Toms,Sanmar,Eland,,,,
19121,Bangladesh,2017,2184,Kohl's,Lindex,Gap,,,,
29095,Bangladesh,2018,2184,Kohl's,Lindex,Gap,,,,
18431,Bangladesh,2017,2185,JC Penney,Gap  ,VF,,,,
18638,Vietnam,2017,2186,Costco,Abercrombie & Fitch,Gaon I&T,,,,
26273,Vietnam,2018,2186,Costco,Abercrombie & Fitch,Gaon I&T,,,,
19253,Bangladesh,2017,2188,VF Asia,Gap,Walmart,,,,
26180,Bangladesh,2018,2188,VF Asia,Gap,Walmart,,,,
33658,Bangladesh,2019,2188,VF Asia,Gap,Walmart,,,,
19725,Cambodia,2017,2189,Levis,Docker,GU,,,,
26647,Cambodia,2018,2189,Levis,Docker,GU,,,,
33734,Cambodia,2019,2189,Levis,Docker,GU,,,,
40024,Cambodia,2020,2189,Levis,Docker,GU,,,,
18943,Vietnam,2017,2191,,,,,,,
17552,Haiti,2016,2192,Superior Uniform Group,SPI,G&K,,,,
22515,Haiti,2017,2192,Superior Uniform Group,SPI,G&K,,,,
37228,Haiti,2019,2192,Superior Uniform Group,SPI,G&K,,,,
19085,Vietnam,2017,2193,New Balance,Carhartt,Next,,,,
33503,Vietnam,2019,2193,New Balance,Carhartt,Next,,,,
22757,Indonesia,2017,2194,DKNY,Michael Kors,Kate Spade,,,,
37715,Indonesia,2019,2194,DKNY,Michael Kors,Kate Spade,,,,
19804,Indonesia,2017,2195,Nike,Haddad,Converse,,,,
26712,Indonesia,2018,2195,Nike,Haddad,Converse,,,,
33425,Indonesia,2019,2195,Nike,Haddad,Converse,,,,
29146,Vietnam,2018,2196,Gap,Victoria secret,Walmart,,,,
36334,Vietnam,2019,2196,Gap,Victoria secret,Walmart,,,,
39897,Vietnam,2020,2196,Gap,Victoria secret,Walmart,,,,
19281,Bangladesh,2017,2197,Cotton On Group,Whispering Smith Ltd. UK,,,,,
19547,Indonesia,2017,2198,Tom Tailor,S Oliver,Sportscraft,,,,
26775,Indonesia,2018,2198,Tom Tailor,S Oliver,Sportscraft,,,,
33720,Indonesia,2019,2198,Tom Tailor,S Oliver,Sportscraft,,,,
18979,Cambodia,2017,2200,Adidas,Decathlon,Puma,,,,
24769,Cambodia,2018,2200,Adidas,Decathlon,Puma,,,,
32062,Cambodia,2019,2200,Adidas,Decathlon,Puma,,,,
38363,Cambodia,2020,2200,Adidas,Decathlon,Puma,,,,
41546,Cambodia,2021,2200,Adidas,Decathlon,Puma,,,,
19528,Bangladesh,2017,2202,Esprit,Best Seller,,,,,
28274,Bangladesh,2018,2202,Esprit,Best Seller,,,,,
18755,Vietnam,2017,2203,Mango,SSA,,,,,
25827,Vietnam,2018,2203,Mango,SSA,,,,,
20833,Cambodia,2017,2204,Disney,Jusco,Uniqlo,,,,
28946,Cambodia,2018,2204,Disney,Jusco,Uniqlo,,,,
37475,Cambodia,2019,2204,Disney,Jusco,Uniqlo,,,,
19755,Vietnam,2017,2205,Nike,Puma,Adidas,,,,
26083,Vietnam,2018,2205,Nike,Puma,Adidas,,,,
33369,Vietnam,2019,2205,Nike,Puma,Adidas,,,,
39366,Vietnam,2020,2205,Nike,Puma,Adidas,,,,
41902,Vietnam,2021,2205,Nike,Puma,Adidas,,,,
19103,Vietnam,2017,2206,Intec,Retro Vietnam,Prominent,,,,
18955,Vietnam,2017,2207,Kohl's,JC Penney,Dillard's,,,,
19184,Vietnam,2017,2208,Columbia,Marks & Spencer,Puma,,,,
25624,Vietnam,2018,2208,Columbia,Marks & Spencer,Puma,,,,
32852,Vietnam,2019,2208,Columbia,Marks & Spencer,Puma,,,,
39080,Vietnam,2020,2208,Columbia,Marks & Spencer,Puma,,,,
41933,Vietnam,2021,2208,Columbia,Marks & Spencer,Puma,,,,
19710,Vietnam,2017,2210,Sun Myong Apparel Inc.,JNK,Ha Minh Tri,,,,
27779,Vietnam,2018,2210,Sun Myong Apparel Inc.,JNK,Ha Minh Tri,,,,
34378,Vietnam,2019,2210,Sun Myong Apparel Inc.,JNK,Ha Minh Tri,,,,
18936,Vietnam,2017,2211,Carmel,Kobun,,,,,
26221,Vietnam,2018,2212,Uniqlo,Chico's,JC Penney,,,,
36252,Vietnam,2019,2212,Uniqlo,Chico's,JC Penney,,,,
40320,Vietnam,2020,2212,Uniqlo,Chico's,JC Penney,,,,
20708,Cambodia,2017,2213,C&A,Carrefour,,,,,
28539,Cambodia,2018,2213,C&A,Carrefour,,,,,
34408,Cambodia,2019,2213,C&A,Carrefour,,,,,
43296,Cambodia,2021,2213,C&A,Carrefour,,,,,
19346,Indonesia,2017,2215,Moririn,Various Local Brand,Hybrid,,,,
26764,Indonesia,2018,2215,Moririn,Various Local Brand,Hybrid,,,,
33614,Indonesia,2019,2215,Moririn,Various Local Brand,Hybrid,,,,
22217,Indonesia,2017,2216,Gap,Bebe,Karl Lagerfeld,,,,
30018,Indonesia,2018,2216,Gap,Bebe,Karl Lagerfeld,,,,
36928,Indonesia,2019,2216,Gap,Bebe,Karl Lagerfeld,,,,
19535,Cambodia,2017,2217,ITO-Yokado,,,,,,
26296,Cambodia,2018,2217,ITO-Yokado,,,,,,
33652,Cambodia,2019,2217,ITO-Yokado,,,,,,
42297,Cambodia,2021,2217,ITO-Yokado,,,,,,
22021,Bangladesh,2017,2218,PVH,Gap,Uniqlo,,,,
30331,Bangladesh,2018,2218,PVH,Gap,Uniqlo,,,,
20677,Cambodia,2017,2219,Kmart,,,,,,
24464,Cambodia,2018,2219,Kmart,,,,,,
31949,Cambodia,2019,2219,Kmart,,,,,,
38491,Cambodia,2020,2219,Kmart,,,,,,
41473,Cambodia,2021,2219,Kmart,,,,,,
19642,Vietnam,2017,2220,Hanesbrands,PVH,L Brands,,,,
26352,Vietnam,2018,2220,Hanesbrands,PVH,L Brands,,,,
33612,Vietnam,2019,2220,Hanesbrands,PVH,L Brands,,,,
39236,Vietnam,2020,2220,Hanesbrands,PVH,L Brands,,,,
42199,Vietnam,2021,2220,Hanesbrands,PVH,L Brands,,,,
20391,Bangladesh,2017,2221,Gap,ASMARA,H&M,,,,
27038,Bangladesh,2018,2221,Gap,ASMARA,H&M,,,,
35489,Bangladesh,2019,2221,Gap,ASMARA,H&M,,,,
20319,Bangladesh,2017,2222,Gap,VF Asia,American Eagle,,,,
27060,Bangladesh,2018,2222,Gap,VF Asia,American Eagle,,,,
34873,Bangladesh,2019,2222,Gap,VF Asia,American Eagle,,,,
20268,Bangladesh,2017,2223,H&M,Gap,American Eagle,,,,
28957,Bangladesh,2018,2223,H&M,Gap,American Eagle,,,,
36744,Bangladesh,2019,2223,H&M,Gap,American Eagle,,,,
20243,Bangladesh,2017,2224,VF Asia,Gap,American Eagle,,,,
27470,Bangladesh,2018,2224,VF Asia,Gap,American Eagle,,,,
35581,Bangladesh,2019,2224,VF Asia,Gap,American Eagle,,,,
19266,Cambodia,2017,2225,,,,,,,
25868,Cambodia,2018,2225,,,,,,,
32910,Cambodia,2019,2225,,,,,,,
40688,Cambodia,2020,2225,,,,,,,
43537,Cambodia,2021,2225,,,,,,,
19447,Vietnam,2017,2226,Kohl's,Amazon,Target,,,,
27185,Vietnam,2018,2226,Kohl's,Amazon,Target,,,,
33018,Vietnam,2019,2226,Kohl's,Amazon,Target,,,,
39297,Vietnam,2020,2226,Kohl's,Amazon,Target,,,,
42575,Vietnam,2021,2226,Kohl's,Amazon,Target,,,,
20136,Vietnam,2017,2230,Kohl's,Adidas,Gunze,,,,
26384,Vietnam,2018,2230,Kohl's,Adidas,Gunze,,,,
33852,Vietnam,2019,2230,Kohl's,Adidas,Gunze,,,,
39479,Vietnam,2020,2230,Kohl's,Adidas,Gunze,,,,
20069,Vietnam,2017,2234,Justice,Adidas,Belk,,,,
26887,Vietnam,2018,2234,Justice,Adidas,Belk,,,,
35963,Vietnam,2019,2234,Justice,Adidas,Belk,,,,
39422,Vietnam,2020,2234,Justice,Adidas,Belk,,,,
42302,Vietnam,2021,2234,Justice,Adidas,Belk,,,,
21100,Indonesia,2017,2235,Kohl's,Target,Carter's,,,,
20479,Indonesia,2017,2244,Tweenbrand/AGS,Gap,,,,,
27369,Indonesia,2018,2244,Tweenbrand/AGS,Gap,,,,,
34422,Indonesia,2019,2244,Tweenbrand/AGS,Gap,,,,,
28940,Indonesia,2018,2246,Gap,S Oliver,Tom Tailor,,,,
35283,Indonesia,2019,2246,Gap,S Oliver,Tom Tailor,,,,
26038,Indonesia,2018,2254,Gap,Aeropostale,,,,,
32761,Indonesia,2019,2254,Gap,Aeropostale,,,,,
19550,Bangladesh,2017,2261,2Xist,Bon-ton,Sears,,,,
27252,Bangladesh,2018,2261,2Xist,Bon-ton,Sears,,,,
20194,Bangladesh,2017,2262,H&M,Gap,AEON,,,,
29345,Bangladesh,2018,2262,H&M,Gap,AEON,,,,
35609,Bangladesh,2019,2262,H&M,Gap,AEON,,,,
22050,Indonesia,2017,2263,Walmart,Target,Others,,,,
29653,Indonesia,2018,2263,Walmart,Target,Others,,,,
36253,Indonesia,2019,2263,Walmart,Target,Others,,,,
22407,Indonesia,2017,2264,Matahari,,,,,,
20417,Vietnam,2017,2265,Forever 21,Belk,,,,,
27734,Vietnam,2018,2265,Forever 21,Belk,,,,,
34613,Vietnam,2019,2265,Forever 21,Belk,,,,,
40235,Vietnam,2020,2265,Forever 21,Belk,,,,,
20522,Vietnam,2017,2266,Express,Chaus/Vince Camuto,Portmans,,,,
27789,Vietnam,2018,2266,Express,Chaus/Vince Camuto,Portmans,,,,
34493,Vietnam,2019,2266,Express,Chaus/Vince Camuto,Portmans,,,,
39984,Vietnam,2020,2266,Express,Chaus/Vince Camuto,Portmans,,,,
21540,Cambodia,2017,2267,Gap,Esprit,Loblaw,,,,
38018,Cambodia,2019,2267,Gap,Esprit,Loblaw,,,,
41145,Cambodia,2021,2267,Gap,Esprit,Loblaw,,,,
19578,Vietnam,2017,2270,London Fog,Michael Kors,Massimo Dutti,,,,
20792,Cambodia,2017,2273,Aramark,Carhartt,O'neill,,,,
29089,Cambodia,2018,2273,Aramark,Carhartt,O'neill,,,,
36527,Cambodia,2019,2273,Aramark,Carhartt,O'neill,,,,
42174,Cambodia,2021,2273,Aramark,Carhartt,O'neill,,,,
20028,Cambodia,2017,2274,Primark,,,,,,
28680,Cambodia,2018,2274,Primark,,,,,,
37156,Cambodia,2019,2274,Primark,,,,,,
41596,Cambodia,2021,2274,Primark,,,,,,
19976,Vietnam,2017,2275,Gap,Target,Kohl's,,,,
26485,Vietnam,2018,2275,Gap,Target,Kohl's,,,,
33615,Vietnam,2019,2275,Gap,Target,Kohl's,,,,
39270,Vietnam,2020,2275,Gap,Target,Kohl's,,,,
41903,Vietnam,2021,2275,Gap,Target,Kohl's,,,,
20656,Vietnam,2017,2276,Gap,Kohl's,Target,,,,
28370,Vietnam,2018,2276,Gap,Kohl's,Target,,,,
35167,Vietnam,2019,2276,Gap,Kohl's,Target,,,,
39564,Vietnam,2020,2276,Gap,Kohl's,Target,,,,
20875,Vietnam,2017,2277,Elie Tahari,Theory,Alice and Olivia,,,,
20987,Cambodia,2017,2278,,,,,,,
28296,Cambodia,2018,2278,,,,,,,
34398,Cambodia,2019,2278,,,,,,,
41076,Cambodia,2021,2278,,,,,,,
21174,Indonesia,2017,2279,,,,,,,
21057,Cambodia,2017,2280,Matalan,,,,,,
29082,Cambodia,2018,2280,Matalan,,,,,,
42684,Cambodia,2021,2280,Matalan,,,,,,
19937,Vietnam,2017,2281,Target,Kohl's,Ongoods,,,,
27311,Vietnam,2018,2281,Target,Kohl's,Ongoods,,,,
33921,Vietnam,2019,2281,Target,Kohl's,Ongoods,,,,
40192,Vietnam,2020,2281,Target,Kohl's,Ongoods,,,,
24691,Cambodia,2017,2282,,,,,,,
32499,Cambodia,2019,2282,,,,,,,
42593,Cambodia,2021,2282,,,,,,,
20276,Vietnam,2017,2283,Zara,Target,Talbots,,,,
27373,Vietnam,2018,2283,Zara,Target,Talbots,,,,
34174,Vietnam,2019,2283,Zara,Target,Talbots,,,,
39451,Vietnam,2020,2283,Zara,Target,Talbots,,,,
42443,Vietnam,2021,2283,Zara,Target,Talbots,,,,
21497,Indonesia,2017,2284,H&M,LIDL,Express,,,,
29943,Indonesia,2018,2284,H&M,LIDL,Express,,,,
36740,Indonesia,2019,2284,H&M,LIDL,Express,,,,
21448,Indonesia,2017,2285,Uniqlo,GU,DAIWABO,,,,
28821,Indonesia,2018,2285,Uniqlo,GU,DAIWABO,,,,
35599,Indonesia,2019,2285,Uniqlo,GU,DAIWABO,,,,
21676,Indonesia,2017,2286,Target,Kohl's,Uniqlo,,,,
28874,Indonesia,2018,2286,Target,Kohl's,Uniqlo,,,,
35560,Indonesia,2019,2286,Target,Kohl's,Uniqlo,,,,
19819,Indonesia,2017,2289,Walmart,Kohl's,,,,,
26854,Indonesia,2018,2289,Walmart,Kohl's,,,,,
33200,Indonesia,2019,2289,Walmart,Kohl's,,,,,
42779,Indonesia,2021,2289,Walmart,Kohl's,,,,,
20484,Indonesia,2017,2290,Gap,KOMINE,LOUISE,,,,
27318,Indonesia,2018,2290,Gap,KOMINE,LOUISE,,,,
33361,Indonesia,2019,2290,Gap,KOMINE,LOUISE,,,,
23506,Indonesia,2017,2292,Gap,H&M,Target,,,,
20062,Indonesia,2017,2293,Target,The Children's Place,,,,,
20787,Vietnam,2017,2294,Target,Kohl's,Columbia,,,,
27312,Vietnam,2018,2294,Target,Kohl's,Columbia,,,,
34009,Vietnam,2019,2294,Target,Kohl's,Columbia,,,,
39867,Vietnam,2020,2294,Target,Kohl's,Columbia,,,,
42728,Vietnam,2021,2294,Target,Kohl's,Columbia,,,,
20064,Vietnam,2017,2295,Carter's,Primark,The Children's Place,,,,
27094,Vietnam,2018,2295,Carter's,Primark,The Children's Place,,,,
34778,Vietnam,2019,2295,Carter's,Primark,The Children's Place,,,,
39539,Vietnam,2020,2295,Carter's,Primark,The Children's Place,,,,
19742,Indonesia,2017,2297,Target,Gap,Ascena,,,,
26948,Indonesia,2018,2297,Target,Gap,Ascena,,,,
33848,Indonesia,2019,2297,Target,Gap,Ascena,,,,
20818,Vietnam,2017,2298,Kohl's,Target,Nike,,,,
28599,Vietnam,2018,2298,Kohl's,Target,Nike,,,,
34566,Vietnam,2019,2298,Kohl's,Target,Nike,,,,
39606,Vietnam,2020,2298,Kohl's,Target,Nike,,,,
43395,Vietnam,2021,2298,Kohl's,Target,Nike,,,,
20469,Indonesia,2017,2299,Target,Walmart,Aeropostale,,,,
28388,Indonesia,2018,2299,Target,Walmart,Aeropostale,,,,
22833,Indonesia,2017,2301,Express,Tom Tailor,S. Oliver,,,,
20072,Vietnam,2017,2302,Pan Pacific,Nippon Sigmax,Unico,,,,
27809,Vietnam,2018,2302,Pan Pacific,Nippon Sigmax,Unico,,,,
36309,Vietnam,2019,2302,Pan Pacific,Nippon Sigmax,Unico,,,,
40069,Vietnam,2020,2302,Pan Pacific,Nippon Sigmax,Unico,,,,
23078,Indonesia,2017,2303,Express,H&M,Tom Tailor,,,,
20068,Vietnam,2017,2305,Adidas,Nike,VF,,,,
34654,Vietnam,2019,2305,Adidas,Nike,VF,,,,
39643,Vietnam,2020,2305,Adidas,Nike,VF,,,,
42868,Vietnam,2021,2305,Adidas,Nike,VF,,,,
20033,Bangladesh,2017,2307,Marks & Spencer,Puma,Ralph Lauren,,,,
29629,Bangladesh,2018,2307,Marks & Spencer,Puma,Ralph Lauren,,,,
37403,Bangladesh,2019,2307,Marks & Spencer,Puma,Ralph Lauren,,,,
20564,Bangladesh,2017,2308,PVH,Levis,Techno Design Ltd.,,,,
21664,Bangladesh,2017,2310,H&M,Walmart,Puma,,,,
28958,Bangladesh,2018,2310,H&M,Walmart,Puma,,,,
36412,Bangladesh,2019,2310,H&M,Walmart,Puma,,,,
20049,Bangladesh,2017,2311,PVH,,,,,,
29340,Bangladesh,2018,2311,PVH,,,,,,
20055,Bangladesh,2017,2312,PVH,Gap,Sears,,,,
28907,Bangladesh,2018,2312,PVH,Gap,Sears,,,,
35038,Bangladesh,2019,2312,PVH,Gap,Sears,,,,
20059,Bangladesh,2017,2313,PVH,COHL's,Gap,,,,
29056,Bangladesh,2018,2313,PVH,COHL's,Gap,,,,
35782,Bangladesh,2019,2313,PVH,COHL's,Gap,,,,
20040,Bangladesh,2017,2314,PVH,Kohl's ,Gap,,,,
29057,Bangladesh,2018,2314,PVH,Kohl's ,Gap,,,,
35930,Bangladesh,2019,2314,PVH,Kohl's ,Gap,,,,
23097,Indonesia,2017,2316,Gap,Target,,,,,
21000,Bangladesh,2017,2318,Marks & Spencer,Puma,Olymp,,,,
30982,Bangladesh,2018,2318,Marks & Spencer,Puma,Olymp,,,,
39185,Bangladesh,2020,2318,Marks & Spencer,Puma,Olymp,,,,
19424,Haiti,2017,2319,Gap,Hanesbrands,Kohl's,,,,
26331,Haiti,2018,2319,Gap,Hanesbrands,Kohl's,,,,
34594,Haiti,2019,2319,Gap,Hanesbrands,Kohl's,,,,
41940,Haiti,2021,2319,Gap,Hanesbrands,Kohl's,,,,
20154,Vietnam,2017,2321,Carhart,Zara,The Children's Place,,,,
28448,Vietnam,2018,2321,Carhart,Zara,The Children's Place,,,,
20697,Vietnam,2017,2322,Ann Taylor,Chico's,Perry Ellis,,,,
27590,Vietnam,2018,2322,Ann Taylor,Chico's,Perry Ellis,,,,
35639,Vietnam,2019,2322,Ann Taylor,Chico's,Perry Ellis,,,,
40109,Vietnam,2020,2322,Ann Taylor,Chico's,Perry Ellis,,,,
19936,Vietnam,2017,2323,Chico's,Abercrombie & Fitch,Free People,,,,
26898,Vietnam,2018,2323,Chico's,Abercrombie & Fitch,Free People,,,,
34331,Vietnam,2019,2323,Chico's,Abercrombie & Fitch,Free People,,,,
39408,Vietnam,2020,2323,Chico's,Abercrombie & Fitch,Free People,,,,
42278,Vietnam,2021,2323,Chico's,Abercrombie & Fitch,Free People,,,,
21587,Cambodia,2017,2324,New Yorker,Sasaki Yoemon,,,,,
38906,Cambodia,2020,2324,New Yorker,Sasaki Yoemon,,,,,
20548,Bangladesh,2017,2325,Olymp,Marks & Spencer,,,,,
28639,Bangladesh,2018,2325,Olymp,Marks & Spencer,,,,,
37035,Bangladesh,2019,2325,Olymp,Marks & Spencer,,,,,
21084,Bangladesh,2017,2326,Gap,Walmart,Kohl's,,,,
29079,Bangladesh,2018,2326,Gap,Walmart,Kohl's,,,,
36543,Bangladesh,2019,2326,Gap,Walmart,Kohl's,,,,
22179,Bangladesh,2017,2327,Gap,Kmart,,,,,
20948,Bangladesh,2017,2328,Gap,Walmart,H&M,,,,
28711,Bangladesh,2018,2328,Gap,Walmart,H&M,,,,
36617,Bangladesh,2019,2328,Gap,Walmart,H&M,,,,
28091,Indonesia,2018,2329,Nike,Adidas,,,,,
35210,Indonesia,2019,2329,Nike,Adidas,,,,,
22151,Indonesia,2017,2330,Nike,,,,,,
29515,Indonesia,2018,2330,Nike,,,,,,
36134,Indonesia,2019,2330,Nike,,,,,,
21856,Indonesia,2017,2331,Target,Walmart,Kohl's,,,,
30159,Indonesia,2018,2331,Target,Walmart,Kohl's,,,,
22046,Vietnam,2017,2332,Macys,Kohl's,Bonton,,,,
29137,Vietnam,2018,2332,Macys,Kohl's,Bonton,,,,
36101,Vietnam,2019,2332,Macys,Kohl's,Bonton,,,,
39739,Vietnam,2020,2332,Macys,Kohl's,Bonton,,,,
22983,Indonesia,2017,2335,Tom Tailor,S Oliver,Express,,,,
32477,Indonesia,2019,2335,Tom Tailor,S Oliver,Express,,,,
43585,Indonesia,2021,2335,Tom Tailor,S Oliver,Express,,,,
21098,Bangladesh,2017,2336,Walmart,Gap,H&M,,,,
29719,Bangladesh,2018,2336,Walmart,Gap,H&M,,,,
36426,Bangladesh,2019,2336,Walmart,Gap,H&M,,,,
22638,Vietnam,2017,2339,Walmart,Mydyer,Zara,,,,
29234,Vietnam,2018,2339,Walmart,Mydyer,Zara,,,,
35787,Vietnam,2019,2339,Walmart,Mydyer,Zara,,,,
39918,Vietnam,2020,2339,Walmart,Mydyer,Zara,,,,
20732,Vietnam,2017,2343,Columbia,Motives,PD- Tex,,,,
27815,Vietnam,2018,2343,Columbia,Motives,PD- Tex,,,,
34930,Vietnam,2019,2343,Columbia,Motives,PD- Tex,,,,
39970,Vietnam,2020,2343,Columbia,Motives,PD- Tex,,,,
21160,Vietnam,2017,2345,JC Penney,Next,,,,,
20897,Vietnam,2017,2346,One Jeans Wear,RBX,,,,,
22216,Indonesia,2017,2347,Gap,,,,,,
27333,Indonesia,2018,2347,Gap,,,,,,
33623,Indonesia,2019,2347,Gap,,,,,,
26961,Indonesia,2018,2348,,,,,,,
33619,Indonesia,2019,2348,,,,,,,
20574,Jordan,2017,2349,HAGARA,URIKATA,FLIBBER,,,,
21314,Cambodia,2017,2350,Primark,Bershka,Leftis,,,,
28405,Cambodia,2018,2350,Primark,Bershka,Leftis,,,,
35301,Cambodia,2019,2350,Primark,Bershka,Leftis,,,,
23328,Indonesia,2017,2351,Comtex,Marubeni,,,,,
23002,Bangladesh,2017,2352,H&M,Springfield,Soliver,,,,
30149,Bangladesh,2018,2352,H&M,Springfield,Soliver,,,,
37263,Bangladesh,2019,2352,H&M,Springfield,Soliver,,,,
22808,Bangladesh,2017,2354,Gap,Target,Uniqlo,,,,
30266,Bangladesh,2018,2354,Gap,Target,Uniqlo,,,,
